titre|4060->2,6571->0,14969->4,17242->1,23632->5,7091->5,17493->2,15000->4,13524->5,13841->0,5696->4,28790->4,12910->2,19199->2,10671->2,11899->3,3124->3,16800->3,22227->3
TitusCZ|30587->0,21206->0,11290->3,23856->2,29128->3,4851->5,21000->0,18846->0,18441->0,10931->1,29744->5,15962->4,16964->3,9824->2,27303->0,16014->2,22913->0,2818->4,16937->1,31114->3,32659->4,32158->0,4984->2,3536->5,1196->5,25927->0,31311->3,14320->5,3167->0,23537->1,9246->0
TitusMC|29878->1,16028->3,2628->4,26579->5,1893->1,10513->5,18603->0,15021->4,15357->3,23260->2,28163->1,29872->1,21335->4,25568->5,24291->5,11572->4,22911->2,10669->3,19823->2,10958->2,31859->1,3836->5,16804->0,3537->4,9879->4,25706->5,18755->4,17752->2,1978->4,1234->4,13654->1,618->3,10353->5,2734->5,9095->1,1350->0,13471->2,3285->5,13869->4,21976->5,18573->1,6702->3,7421->0,25721->4,22547->3,32719->3,28892->0,12446->3,6555->5,7633->2,20315->4,5825->0,6025->1,14964->4,4791->2,5020->3,1830->3,5757->4,11854->5,27070->5,12239->2,24925->0,25659->3,6851->5,13906->3,19186->4,14192->5,28664->0,16280->1,3525->2,1132->3,17741->3,14333->5,28484->4,18122->1,24053->0,5535->5,12552->1,24477->2,28764->4,27378->3,12476->0,23250->2,1514->2,19958->4,20319->5,27023->5,5700->0,6479->3,19939->2,3387->5
Tizko|9652->1,19151->2,30690->5,13766->4,20555->5,21943->3,12669->2,17376->1,6008->1,3278->0,319->5,4255->5,32058->1,16363->0,6878->2,3933->2,18136->2,30579->4,30673->5,5534->1,23762->5,7882->0,5780->2,24069->3,22551->5,29681->2,5682->2,25589->2,25830->5,24205->4,9480->3,20516->1,1624->4,29057->0,19704->5,19015->3,27887->2,11660->5,11885->4,26472->3,13624->3,28076->1,29480->2,10635->5,9443->1,16845->2,7570->1,17723->3,1359->0,21611->5,2143->2,3708->3,29616->3,25173->4,8962->0,5716->2,15011->5,6826->2,15604->2,11488->4,17260->4,242->3,19864->3,23499->2,589->1,21001->1,11790->5,26262->3,25153->0,12941->1,25040->4,25755->2,28832->2,2756->5,20255->1,27966->2,1205->5,15174->0,2096->5,2498->0,23955->3,603->2,25603->1,15949->0,32323->4,405->0,4416->0,28610->1,19523->0,8773->2,3790->0,30765->5,7464->3
tjjcats|28947->0,4015->1,17245->5,500->1,26293->0,14281->2,10932->2,25402->0,11167->4,141->0,21912->0,31199->3,30382->0,24848->0,6805->5,29462->1,29673->3,1184->5,14286->0,647->5,664->3,23169->1,13878->3,3460->0,26108->1,12955->1,13364->5,16621->2,13618->5,25485->2,18180->5,12878->5,21445->1,23390->5,5029->5,20049->2,31570->5,507->5,10168->0,17943->1,24492->5,4051->0,25658->4,12570->4,267->1,21416->1,22744->5,8178->2,12938->5,5605->3,32276->1,21697->2,15274->4,13938->5,7995->2,24599->0,18478->4,4999->0,4548->2,13599->1,4770->0,32681->0,9655->0,24859->1,31139->5,27176->3,26478->3,18116->2,24315->0,29546->1,31230->4,31799->0,11962->2,10245->0,1329->2,22747->3,20111->0,27117->1,5803->3,1615->5,16951->4,2393->3,14226->5,20932->1,2162->0,31528->5,6062->1,6221->4,14724->3,2983->1,26349->3,26655->3,485->1,22077->1,4837->5,11470->4,24304->5,23021->0,18310->1
tleandrix|26450->1,4180->2,24894->1,7851->3
tnmspon|13545->1,17241->3,22724->4,7089->4,26477->1,11242->2,13522->4,3946->1,29376->2,12816->0,11040->0,22346->3,26343->2,28067->5,27603->4,32339->1,20403->4,22038->0,22968->4,24638->5,7146->3,20744->3,16685->1,5656->1,3125->1,4066->4,16117->4,23643->2,29295->4,22602->1,26725->3,1614->4,10740->4,18080->5,1117->2,9285->3,25041->1,23330->5,2127->4,13340->2,1328->5,18222->5,21910->5,24668->1,15412->2,19935->3,28549->0,23180->0,14139->4,30613->2,15498->5,30906->5,4740->0,29721->4,17088->4,2071->5,3277->3,27106->2,19666->5,13975->5
TNT_ninja|3962->1,1553->0,16140->2,3594->0,24709->0,13111->5,4875->5,4775->0,32426->3,25628->1,20770->1,11954->0,13918->2,2533->2,8529->0,26211->0,30860->1,11892->4,22360->1,6102->5,11134->2,20683->0,1195->5,25925->5,20008->4,20959->5,2055->4,7387->0,10438->2,25297->2,3875->4,412->4,19731->3,16772->1,3195->4,18499->1
ToastyPop|23859->2,11524->2,4026->4,15739->5,19500->5,24085->1,10932->5,28154->1,14205->0,27484->2,2836->4,8437->2,13800->5,27668->1,29291->5,31135->2,28067->3,15488->5,623->1,28269->3,29757->3,1201->1,25927->0,25784->0,7425->4,2012->2,27462->1,20743->3,19578->0,20852->5,27927->3,32017->0,12666->1,7878->5,30092->5,16621->4,13206->0,30561->3,10088->4,24801->1,8027->5,18529->2,10957->1,1094->5,32755->1,1117->0,20550->1,14279->4,24993->3,8959->0,5791->0,15010->1,6828->5,572->4,23122->5,2597->4,4064->0,18579->4,6538->5,11839->5,20156->3,18352->2,20292->3,25159->3,12938->1,31128->3,27442->1,15416->2,29953->0,6932->3,25354->3,7452->3,3767->0,2093->2,2071->2,25907->5,30984->3,11910->1,25976->4,6192->4,12113->2,20721->2,2675->3,27233->5
Tobepersa|26579->1,1893->2,10513->0,18603->4,15021->1,15357->4,23260->0,28163->0,29872->3,21335->4,25568->4,24291->4,11572->3,22911->0,10669->3,19823->4,10958->5,31859->2,3836->5,16804->3,3537->2,9879->0,25706->3,18755->5,17752->2
tobiuchiha|3866->2,18525->0,20935->1,21123->5,28153->5,32253->2,7445->0,26425->2,18009->3,22304->4,26833->1,5550->4,676->0,8743->2,29820->1,25589->5,32300->2,22797->2,25629->0,10125->5,1630->0,28333->5,20409->0,2986->5,3094->2,26927->4,7593->5,21059->4,15839->5,6799->0,13889->2,21149->2,15578->4,12996->3,16304->1,16852->3,16042->4,5741->1,5754->3,14480->1,11912->3,32318->2,21677->3,14714->3,13563->5,19949->4,5156->1,25813->5,12082->0,22695->1,28222->2,19603->5,21918->1,2228->0,20814->4,28224->1,21820->4,11398->3,18449->0,12712->4,12526->1,12515->2,14024->4,24432->5,20386->4,7208->5,5804->0,19359->2,30987->4,14722->1,13496->1,25986->0,32556->4,14450->4,24945->3,7481->1,25862->0,19403->2,3906->0,15545->1,6998->4,19104->0,8661->4,17776->5,3149->0,16001->2,30566->4,9519->2,10272->3,22842->4,28377->4,11718->5,16498->5,14054->2,29496->2,16790->1,14487->5,20975->1
Tobytae|3207->2,13548->5,19829->1,23927->3,4913->3,22460->3,27255->4,4743->1,18830->5,21098->4,9445->3,28464->5,12155->3,20424->1,11793->4,11986->5,30536->4,24514->4,26263->3
tocap|16057->5,28890->3,15432->5,12579->0,3999->1,4026->2,21288->5,11574->0,12408->0,13843->3,5228->2,19216->5,20057->0,3879->1,24585->1,18565->3,14723->0,30368->5,31448->1,17871->5,2570->4,11464->3,10451->0,18796->0,5585->1,14612->3,32017->0,17400->0,15113->0,11634->5,9940->4,10634->5,24825->0,12095->3,522->3,13140->5,18721->3,17667->2,17790->0,394->1,5715->3,27675->0
Tocaraca|13252->1,23227->5,3543->5,13518->5,3062->5,7504->0,11779->4,11423->1,20888->3,25107->5,13871->2,31192->2,17059->0,14398->0,13748->2,3883->0,5025->5,29071->4,27362->3,11460->4,31097->1,3220->1,6647->3,3461->3,25578->3,22762->3,24816->4,1243->1,1293->3,2723->3,18556->2,28404->3,27916->2,21454->1,23731->2,15557->5,10059->5,17249->1,3653->1
toddy96|13016->2,32114->5,7519->2,1472->3,30898->2,10128->4,8230->5,28734->2,3438->4,27484->1,19917->5,27490->4,3880->0,19113->1,14989->1,21171->3,25768->2,30904->3,19959->2,29654->3,12109->1,1248->3,16805->1,8026->4,24044->5,28749->1,6742->1,15513->2,7659->1,14654->1,10088->2,32029->2
tomkrulz|19907->3,23655->3,3478->3,9504->5,23341->4,21098->0,13844->3,29377->4,12817->2,15409->4,3881->3,13153->3,30311->4,6162->1,32337->0,1627->2,11592->4,19605->4,19108->0,16420->1,21073->0,19778->0,2340->0,22205->0,17041->0,12025->2,26369->4,25711->4,5235->2,14906->2,3229->2,2786->3,12597->3,6229->5,16896->3,24106->2
tompan20|15654->4,3962->5,23978->2,10513->4,17220->5,14053->1,12333->4,4909->1,5239->4,5984->1,28011->1,11984->0,5640->0,26170->4,5780->2,14388->1,29779->3,1202->2,18740->0,30520->2,1971->0,4492->3,25297->3,14903->5,9095->2,17784->1,23902->5,5708->0,17450->0,10094->3,9922->5,5788->4,12312->2,11654->1,20509->3,3708->1,32377->2,395->1,8005->1,26392->5,28985->0,15784->0,6170->5,12250->5,4550->5,6851->2,283->0,636->2,2177->4,17355->0,11487->2
tonality|10941->3,23631->0,4948->0,27255->0,10895->3,22352->5,26134->3,30890->2,201->2,324->3,32544->1,24625->3,3910->5,1559->4,32581->0,3535->5,1187->4,2569->0,17171->0
tonatonal|16492->1,7661->0,10581->5,22978->0,1951->2,1294->1,12596->0,3323->5,11793->2,1889->1,24358->3,11246->0,13343->2,25174->2
Tonvisage|2882->2,7036->4,12355->0,16126->2,12196->2,15000->1,31509->1,19178->5,16290->1,17963->4,4277->5,26425->5,24632->1,4233->2,20511->3,16602->4,11857->2,22816->3,26326->3,632->3,3535->2,2114->1,25775->4,19605->0,605->2,1244->3,5321->3,22028->3,14172->2,31150->3,13962->5,31863->2,11938->2,18127->5,16117->4,13369->2,16665->4,29484->5,6705->1,5383->4,15839->3,4377->4,21449->3,307->4,25566->0,3360->0,11906->0,24445->1,10032->1,8960->3,5710->4,18366->3,13213->2,13396->2,21929->1,16004->4,5439->4,1619->2,6618->0,23761->0,20919->0,12412->5,3877->2,5237->2,24808->2,14770->4,7162->2,21502->5,17472->3,22695->3,14855->3,31828->4,5672->0,12790->4,30980->0,30815->0,14774->4
TooniCZ|29412->0,22063->0,25265->4,4664->3,1503->2,49->0,398->4,1909->3,13641->5,24798->4,20404->3,5829->2,11190->1,6395->0,15381->0,20972->4,22908->0,11748->5,4825->4,24631->5,10550->3,3756->0,32338->5,29774->4,9878->4,25660->3,14245->3,19438->2,1266->2,26468->1,26647->2,17655->0,3222->1,5931->0,22918->1,23941->1,8620->5,19082->5,2080->5,6153->4,23758->1,17090->2,10739->5,21318->0,3097->0
Top_Hat|5021->0,16904->4,25918->2,28026->4,1473->4,30925->0,25782->4,13516->3,16619->3,10137->0,9508->0,14687->4,5228->4,18224->2,16777->4,15422->1,31199->2,19807->2,21236->4,14989->5,8709->0,17499->4,9433->1,24572->4,21608->0,20180->4,22968->3,14452->3,5851->5,8970->3,23667->1,15248->5,28970->5,25528->4,25308->2,11943->1,26828->2,1534->0,15968->2,3408->0,27617->4,10634->2,11360->2,15835->0,2497->3,21445->1,4398->2,21325->3,17623->3,13287->0
ToriDesu|31104->2,17241->1,19315->2,13557->1,5881->1,27014->1,7851->1,30772->5,14412->2,3445->1,31156->3,20896->5,20804->0,14133->3,4123->3,3780->0,24585->3,4522->3,7858->1,7214->0,29462->1,11365->4,12241->3,19959->1,5489->3,21326->4,32032->5,21261->4,15178->2,26493->2,16685->1,14902->4,4355->3,25177->3,30294->5,23934->4,1278->4,5173->5,3868->2,17969->0,23760->0,17375->3,25920->5,6425->5,6030->0,13140->1,2755->5,28560->2,14364->2,31570->4,3898->0,21977->3,7310->3,16370->1,30550->2,2010->4,16358->4,20426->2,22314->2,24668->0,25841->2,25310->3,11805->4
Toxic|2323->1,29308->0,5021->4,16904->5,25918->1,28026->5,1473->1,30925->3,25782->4,13516->2,16619->3,10137->2,9508->1,14687->2,5228->5,18224->4,16777->1,15422->4,31199->0,19807->0,21236->1,14989->2,8709->2,17499->1,9433->5,24572->2,21608->1,20180->4,22968->1,14452->5,5851->0,8970->1,23667->3,15248->5,28970->4,25528->5,25308->2,11943->5,26828->2,1534->4,15968->5,3408->3,27617->0,10634->1,11360->5,15835->5,2497->3,21445->5,4398->4,21325->1,17623->5,13287->5,24530->3,10037->5,32290->4,28201->1,13657->2,13340->5,7023->5,21070->1,8218->3,5693->4,3552->2,5799->0,5195->1,22954->1,7211->5,16886->3,10805->4,21524->5,2820->2,10386->4,20371->2,16156->2,16660->3,9610->2,13938->0,16851->0,13540->1,6637->2,15126->5,26494->4,27812->5,3417->2,28146->4,1868->4,30749->3,19596->4,26674->1,11884->1,28738->5,19941->4,17881->5,5878->2
Tr4c3|20244->5,7097->3,13595->1,29921->5,10688->0,9808->1,19907->1,20510->1,5270->5,28614->1,10129->0,22978->5,11412->2,7279->2,20070->3,6372->3,25143->3,28790->4,28010->2,21470->1,20611->0,31083->5,7506->4,5550->1,8690->2,31388->2,11120->1,27437->5,32074->4,31620->0,30863->2,8008->4,22992->3,13927->2,29108->1,19778->1,3458->3,10041->0,4955->2,26928->2,30387->5,13694->0,15620->5,27051->2,22377->0
tradamtradam|1909->0,24184->2,21505->1,6680->4,11124->1,14050->5,24496->4,18250->3,5395->3,27362->2,16025->4,4984->0,31064->1,22677->4,9496->4,23455->3,1740->2,24908->3,7174->4,19014->0,29854->1,8620->1,18170->3,26710->2,20209->3,3824->0,22860->4,6430->5,5666->2,27182->4,17211->5,32701->0,18276->4,20189->1,6442->5,14032->0,26446->4,8219->1,11599->3,27111->5,10679->3,16751->5,6445->5,27632->3,12747->1,6233->4,9981->0,10533->3,25305->1,17266->2,24449->2,24730->1,18946->4,5654->3,4811->3,14476->1,2246->4,16624->5,5705->4,6226->4,2896->1,10693->4,14833->5,1767->0,9147->3,18386->4,17862->0,13357->1,29054->5,31078->1,17893->0,275->2,17505->4,12152->0,29703->3,29940->3,29618->4,4863->4,26256->5,7125->3,2721->4,6029->1,18781->4,1759->2
translocate|21456->2,7192->4,4604->5,19178->2,2024->2,7620->0,25557->3,21470->3,26880->2,29518->1,14689->0,25520->0,9150->2,9436->2,20210->3,17283->1,23590->1,3510->2,20675->2,22923->1,8440->0,1344->5,30709->5,6122->2,16665->1,25914->2,32245->0,16183->2,6423->4,27829->0,32749->4,27455->0,14181->2,1643->3,12944->0,1582->4,18798->1,21931->1,30819->1,31095->3,20686->2,10916->5,9872->2,5347->4,7589->1,14770->5,26935->4
transmittal|24894->5,7851->4,2585->1,6832->3,4252->0,9840->4,5177->1,4930->5,18599->0,4780->2,27055->4,8392->1,32349->2,1201->4,25145->1,8215->4,21262->3,5244->1,15248->0,26941->4,31442->1,12103->3,23934->5,2081->5,4954->0,29352->4,24823->4,9812->1,31457->5,25298->2,31888->5,7609->4,17780->1,579->0,5791->5
transudation|27034->4,18494->4,5502->5,31222->0,6394->0,27993->5
TribalInstincts|4909->1,10554->5,14893->1,27778->2,11799->3,18009->4,8524->2,6502->1,30929->0,17339->2,23178->2,24983->2,10742->5,5168->5,16109->3,25180->2,8790->2,26501->1,1254->2,8180->4,3113->3,1508->2,28893->0,2194->5,23464->4,301->0,4442->3,1279->1,29615->5,17450->4,17455->0,3228->4,24192->3,131->2,6798->1,20990->4,12958->0,9853->3,7615->5,9984->4,19366->3,28357->0,32752->1,5719->1,23383->5,22202->2,2819->3,18206->0,251->3,11603->3,25126->4,3791->4,22468->0,16654->5,13014->3,26313->4,11849->5,29527->5,17355->4,32435->2,27418->3
tribalism|7024->4,24088->2,15739->0,9566->2,1120->0,13494->1,26004->2,18224->5,28322->5,22905->0,18598->4,4522->4,29287->3,7326->4,11121->1,3443->3,27810->2,23959->2,17454->2,23173->4,1963->2,426->1,26903->2,12666->5,4444->4,25187->5,4902->1,7644->0,11360->2,24944->1,23890->1,1342->4,2755->4,3864->5,17253->0,5637->4,21014->1,16372->0,12334->1,31995->4,2617->0,12237->5,24617->2,1192->4,18352->4,29509->1,25325->5
tritanopia|24088->4,15739->2,9566->4,1120->3,13494->0,26004->1,18224->4,28322->0,22905->4,18598->1,4522->5,29287->4,7326->4,11121->5,3443->4,27810->4,23959->5,17454->5,23173->0,1963->0,426->2,26903->1,12666->3,4444->1,25187->1,4902->1,7644->0,11360->2,24944->2,23890->3,1342->0,2755->1,3864->5,17253->2,5637->2,21014->3,16372->3,12334->1,31995->1,2617->5,12237->2,24617->0,1192->1,18352->0,29509->0,25325->3,24231->2,6343->3,16156->3,26464->0,6342->3,15173->5,30702->0,24476->4,28296->4,21967->5,1692->3,25964->3,29098->5,8416->5,28987->0,20636->5,13389->4,31941->5,32709->1,23479->1,3159->0,17955->4,8260->0,31082->1,1450->3,4534->2,24761->0,10612->2,4016->0,19577->0,26637->0,8018->3,3613->3,27690->3,10158->1,30190->4,19124->2,24774->1,31677->2,25370->0,20130->4
trollmaster823|18441->0,23953->3,4319->3,32123->1,10506->3,16769->2,16693->2,28553->3,1880->1,8472->1,32338->1,19693->2,11593->4,16567->4,10737->4,21898->4,21072->5,19802->4,2696->3,21454->0,25667->1,9470->1,29614->1,11699->5,22651->2,13691->5,23224->3,20398->5,11895->0,12882->5,9831->4,5261->4,20197->0,23681->0,3899->5,6413->1,6327->2,24956->5,16299->4
trompe|11174->1,20548->4,21397->4,1477->3,25521->3,10121->5,16619->2,14136->1,13842->5,20659->1,20804->1,27611->0,32546->0,21215->3,208->5,14321->5,16802->3,3856->5,15331->1,31518->5,28330->3,11015->3,20743->4,2606->4,5323->1,18908->5,29068->3,1534->4,26327->2,20727->5,10633->3,17375->3,4165->2,12370->5,21111->5,32208->5,7186->3,3012->1,20710->4,30485->2,27245->1,31837->0,15181->2,4064->5,21383->1,32018->5,13860->2,5548->2,10805->4,29271->3,26644->1,15415->5,30909->4,4742->4,4938->4,12645->5,15360->1,16831->5,26918->2,22291->1,29359->5,26522->5,31161->3,5507->1,28347->2,25489->2,7544->4,6318->5,18615->1,24344->2
tronized|9252->0,16784->4,25786->5,70->0,14282->1,23933->0,30555->0,17670->5,4754->2,12620->4,27668->1,12204->1,22916->5,1557->2,27469->2,24572->1,12104->3,32056->5,11463->1,21261->0,26625->4,21219->5,20845->2,6146->1,308->3,7228->0,20095->2,7757->0,6697->0,28032->5,10970->0,10957->1,14673->1,3301->5,2666->1,17789->2,32290->3,5712->5,31213->2,15632->3,16358->2,343->1,16116->4,30080->5,22740->1,9273->5,6472->0,12939->3,10990->4
trooper|20548->1,21397->5,1477->2,25521->1,10121->3,16619->2,14136->2,13842->5,20659->1,20804->2,27611->4,32546->1,21215->5,208->1,14321->4,16802->2,3856->0,15331->5,31518->0,28330->0,11015->4,20743->4,2606->2,5323->3,18908->1,29068->2,1534->2,26327->4,20727->1,10633->2,17375->5,4165->2,12370->1,21111->1,32208->4,7186->2,3012->3,20710->4,30485->2,27245->2,31837->0,15181->4,4064->3,21383->5,32018->3,13860->5,5548->0,10805->3
trotline|2275->1
Trpaslik26|23856->4,29128->1,4851->2,21000->0,18846->3,18441->2,10931->3,29744->5,15962->1,16964->3,9824->2,27303->4,16014->5,22913->2,2818->2,16937->0,31114->3,32659->2,32158->5,4984->5,3536->0,1196->3,25927->3,31311->1
tsokanis|24287->1,1587->4,30025->3,29200->0,11650->2,10760->4,3950->2,21062->2,26143->1,12617->2,4233->3,5867->1,24048->2,1558->0,31388->4,32162->0,6480->4,24388->2,24154->0,1262->4,23166->1,19896->5,280->5,8418->1,7889->5,15667->3,4661->4,31399->4,6700->0,17409->0,23317->3,21449->1,128->2,1172->0,22358->0,6648->4,6138->4,13281->0,4935->4,19871->3,18953->2,10309->2,16856->3,7331->3,28270->0,10412->5,22890->1,1749->5,7043->5,22607->5,6253->1,2644->0
tthor99|7104->5,1440->0,16197->2,1473->5,3482->1,9502->3,269->4,14412->0,13839->0,29379->0,4630->0,27695->4
tubaplayernathan|29378->4,12815->4,15422->3,30672->3,3745->1,17034->4,7214->5,16801->0,3018->2,1840->3,20222->3,10646->5,7161->0,21074->2,2889->1,2695->5,21924->0,10657->3,30092->4,31266->1,14643->5,22653->4,13713->2,2497->0,4290->2,11678->1,31948->0,14364->0,24251->4,21744->4,16695->0,31806->0,2824->0,26323->3,11908->2,11694->2,10890->1,1128->1,26341->0,25159->1,28325->2,22399->1,4567->0,27491->3,9610->1,2801->2,24870->0,2587->2,1672->3,26915->2
tufftexan|23895->4,21487->5,30991->3,14878->5
turckmeynert|18059->5,3389->2,30804->1,28603->0,3933->1,10113->2,1839->5,12741->0,21927->2,6176->2,2962->5
turgescent|7661->2,10581->3,22978->3,1951->4,1294->2,12596->2,3323->0,11793->4,1889->4,24358->3,11246->2,13343->5,25174->5,24405->1,1198->2,17397->2,17753->4,23591->0,15179->5,14172->4,29279->0,2366->4,23001->4,30387->1,29987->3,31751->4,9945->5,24933->2,15023->0,11516->5,2294->1,28979->2,13286->2,27606->4,5930->5,2568->2,16369->0,19914->5,23482->0,2782->2,1619->1,17506->1,16987->1,14705->0,3453->2,21660->4,4499->0,12829->1,15998->4,7683->3,13258->3,4487->4,17389->1,3995->1,29266->3,29222->3,21142->3,27653->2,13580->5,6160->4,28345->1,26366->0,21550->4,2338->2,27092->2,24343->1,13921->4,21532->2,1491->1,24849->3,10978->2,29644->0,7747->4,14624->2
turkey300|3921->2,28026->2,424->1,12913->3,30356->5,30772->5,29737->5,25119->1,4702->3,28308->4,7067->5,19858->3,21781->5,5508->5,1387->0,1681->4,31086->1,25927->4,25060->1,2014->1,8681->4,7564->3,28970->4,27915->1,20408->5,5470->0,1278->0,26926->5,27479->2,26503->0,15838->1,6424->4,14990->3,28733->0,6717->2,24531->0,15648->5,4819->1,15010->5,17598->2,5760->3,14852->2,24219->3,5799->1,6528->1,26444->3,13562->3,13393->2,7756->0,26233->4,12078->4,4213->2,29478->5,19591->0,21917->3,29265->2,627->0,15370->3,17213->2,12113->2,29260->2,18021->1,21497->4,32207->5,17881->2,30784->4,10372->3,7832->5,12825->4,32333->2,32182->2,27154->5,32664->4,27839->3,6954->4,12518->3,6154->1,10000->2,23575->5,28441->5,3886->4,15533->1,30660->1,21812->2,21851->1,20336->4,29240->4,28235->5,9213->5,7440->0,10271->5,7355->1,4167->0,25696->2,12023->4,12169->0,17105->4,21154->1
turmel|31894->3,13766->2,4583->0,16539->1,7176->2,10131->4,19658->3,20135->5,32669->5,20770->4,8441->5,11572->5,11832->2,26283->2,11269->1,23178->2,32340->4,7823->0,5030->2,29327->5,18142->1,7019->2,1624->1,22878->4,2438->3,15585->5
turnbuckle|4180->3,24894->5,7851->2,2585->2,6832->2,4252->4,9840->2,5177->3,4930->5,18599->4,4780->1,27055->1,8392->3,32349->2,1201->1,25145->2,8215->0,21262->4,5244->5,15248->0,26941->0,31442->5,12103->1,23934->3,2081->3,4954->3,29352->1,24823->0,9812->4,31457->3,25298->0,31888->1,7609->2,17780->2,579->1,5791->4,11363->5,15250->1,19981->5,506->4,3552->5,27467->1,29642->3,8794->2,3457->1,3066->5,21401->2,30307->0,1176->1,21526->1,11730->0,31827->5,18732->5,15012->5,31623->3,29713->2,6192->2,21294->4,21143->0,27123->5,28238->5,19941->4,5774->0,2904->1,1287->4,24043->0,1688->3,18650->3
turtlelover134|22883->1,7279->5,14849->5,32053->2,28023->0,116->3,30536->3,26944->3,29807->0,21517->1,24026->0,19057->2,1341->4,25826->1,2654->3,31339->0,10601->3,2137->1,13962->4,28417->2,23521->0,27010->0,15620->4,11194->0,18215->4,24419->5,7123->4,2295->0,22640->2,9658->0,27316->1,10034->1,20396->3,20565->1,2709->3,23319->3,3051->2,6151->4,5414->4,23761->2,3488->5,4983->5,27629->2,14710->2,17066->0,10857->0,10540->2,25392->1,12160->5,5003->4,3792->4,1512->5,27747->5,14358->0,2004->3
tuteur5|2370->1,24393->1,3543->5,18896->4,21000->0,31053->4,18854->0,22988->0,30552->5,4515->1,6340->2,22907->2,3989->0,8975->2,10550->0,1929->1,10072->2,1200->3,27809->4,23749->5,1258->4,23172->4,305->1,28404->0,12255->3,19507->4,4443->0,16718->4,4880->1,21668->3,32430->1,29723->3,6384->2
twitcher123|23630->4,3259->1,4707->5,268->3,28099->4,28449->1,6314->5,28755->1,24632->1,1861->3,5440->3,20680->1,8690->0,31297->4,21423->2,7675->5,3002->0,8227->5,25231->3,12112->4,10611->5,24600->3,22689->1,17701->3,30608->1,6554->4,32798->3,22957->0,13712->1,4377->1,17473->4,3742->4,9660->1,19741->2,10031->1,20307->5,12496->1,6827->4,6400->4,4644->2,18681->2,12275->5,5291->3,1130->2,6438->4,32327->0
Tyke_McD|25580->4,18814->3,652->0,16967->1,4181->0,18525->2,4707->4,11650->1,18494->1,25866->0,9223->1,29922->2,22573->3,2044->1,324->0,22910->2,31949->5,13153->5,3372->4,15127->5,1504->4,25720->0,24405->2,4406->5,1341->0,3542->4,23748->2,8410->4,13477->0,4573->4,20675->0,21034->2,1826->1,16286->4,20409->4,17701->5,15667->0,27095->0,14542->0,15890->5,15201->0,23738->2,22771->2,10207->1,23889->1,13544->0,12597->3,30297->5,7691->0,4005->0,4302->4,5930->2,14929->0,20565->5,12511->5,32483->0,2059->1,14988->0,6169->2,31095->5,16223->4,12626->0,20731->2,14714->4,6438->4,22890->4,8096->3,7143->2,1578->4,9752->2,12077->2,10589->3,30532->4,11733->4,4155->4,10626->5,5320->4,20765->0,22867->4,31553->2,29222->0,16141->1,2004->2,5018->0,9429->4,25215->0,28035->4,28682->5,20903->0,20388->1,2224->5,2343->2,20386->1,5476->5,24793->0,23328->4,19002->1,18076->2
tyler146888|12579->5,3999->2,4026->4,21288->2
tyler212|14089->3,9807->0,16122->5,5884->1,5292->1,13111->3,15737->5,28163->5,16947->4,7444->2,15645->0,18009->1,22586->2,29668->2,5608->2,8103->3,4096->4,17395->1,25589->4,30755->2,2050->5,24757->1,3491->2,30181->3,5035->4,20409->4,3195->5,1277->5,21976->5
Tyler_Proctor|23341->2,4478->3,24844->5,26097->0
tylertherobot|1120->3
tYn0|17495->5,15082->4,26168->3,29603->1,6612->1,14977->0,2261->4,12919->2,13113->0,15736->4,6174->1,32006->3
tyty71089|22699->4,25918->2,26450->2,4180->5,24894->4,7851->2,2585->3,6832->0,4252->0,9840->4,5177->4,4930->3,18599->0,4780->0,27055->5,8392->3,32349->3,1201->0,25145->1,8215->4,21262->4,5244->2,15248->2,26941->1,31442->5,12103->5,23934->0,2081->3,4954->4,29352->0,24823->4,9812->3,31457->2,25298->0,31888->2,7609->5,17780->2,579->3,5791->3,11363->0,15250->1,19981->5,506->3,3552->2,27467->0,29642->1,8794->5,3457->3,3066->5,21401->5,30307->5,1176->1,21526->5,11730->0,31827->2,18732->4,15012->3,31623->0,29713->5,6192->2,21294->4,21143->1,27123->5,28238->1,19941->2,5774->5,2904->4,1287->2,24043->2,1688->1,18650->1,8262->3,31117->4,28609->4,4000->3,26924->4,5551->3,26452->1,2727->0,30512->2,10586->4,31915->3,2159->1,24003->3,6184->3,8021->4,10835->5,18897->1,20730->2
uboat|15160->5,29982->2,28470->2,6755->3,1472->2,11818->4,684->1,2849->5,14136->0,9223->4,20770->1,12814->3,11040->5,19199->5,25259->4,1880->1,7214->1,32337->0,19460->0,2077->3,25784->4,8227->4,2231->3,5358->5,26417->4,13962->1,23464->5,16104->2,30175->1,27541->1,26767->2,3824->0,19646->3,7653->2,7041->3,30406->0,7613->0,4005->2,28260->3,32690->4,10901->0,1654->3,27596->2,24062->0,22314->2,4991->4,674->5,20266->1,20292->5,13399->0,4640->3,22798->3,12078->2,22695->0,5126->0,8910->0,3903->1,18089->5,23494->0,22676->2,18613->1,3005->3,27130->0,25577->4,19262->5,20903->1,25333->2,13894->0,11859->4,21292->0,23329->4,6599->2,22755->1,24500->4,25396->0,4535->1,4727->3,16291->0,33->2,1581->0,26637->4,6988->3,14585->1,19636->0,24003->4,25266->2,3203->5,6520->3,29276->1,27389->5,31893->4,12382->0,5815->2,17934->4,8070->3,4838->2
